,title_pt,title_en,title_polarity,title_subjectivity,sentiment_class
7552,bom,bom,0.4,0.0,positive
7553,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
7554,péssima,bad,-0.6999999999999998,0.6666666666666666,negative
7555,parabéns nota,congratulations note,0.0,0.0,neutral
7556,recomendado,recommended,0.0,0.0,neutral
7557,recebi produto,I received product,0.0,0.0,neutral
7558,pedido troca,exchange request,0.0,0.0,neutral
7559,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7560,bom,bom,0.4,0.0,positive
7561,recomendo,I recommend,0.0,0.0,neutral
7562,produto entregue,product delivered,0.0,0.0,neutral
7563,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7564,ótima opção,great option,0.8,0.75,positive
7565,disco flexível,floppy disk,0.0,0.0,neutral
7566,produto danificado,damaged product,0.0,0.0,neutral
7567,otimo,great,0.8,0.75,positive
7568,gostei,I liked,0.6,0.8,positive
7569,produto chegou,product arrived,0.0,0.0,neutral
7570,bom,bom,0.4,0.0,positive
7571,entrega rapida,fast delivery,0.2,0.6,neutral
7572,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7573,recomendado,recommended,0.0,0.0,neutral
7574,bom,bom,0.4,0.0,positive
7575,cumpre promete,fulfill promises,0.0,0.0,neutral
7576,boa,boa,0.4,0.0,positive
7577,recomendo,I recommend,0.0,0.0,neutral
7578,,,,,0
7579,okok,reasons,0.0,0.0,neutral
7580,cinco estrela,five star,0.0,0.0,neutral
7581,recomendo,I recommend,0.0,0.0,neutral
7582,otimo,great,0.8,0.75,positive
7583,produto entregue,product delivered,0.0,0.0,neutral
7584,produto indicado,indicated product,0.0,0.0,neutral
7585,,,,,0
7586,entrega faltando produto,delivery missing product,-0.2,0.05,negative
7587,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7588,satisfeita,satisfied,0.5,1.0,positive
7589,nao gostei material,I didn't like material,0.0,0.0,neutral
7590,titulo diferente,different title,0.0,0.6,neutral
7591,bom,bom,0.4,0.0,positive
7592,dúvida recomendo,doubt I recommend,0.0,0.0,neutral
7593,bom,bom,0.4,0.0,positive
7594,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7595,recomendo,I recommend,0.0,0.0,neutral
7596,recebido data prevista,received due date,-0.125,0.375,negative
7597,fabricação,manufacturing,0.0,0.0,neutral
7598,rapidez eficiencia,speed efficiency,0.0,0.0,neutral
7599,excelente,great,0.8,0.75,positive
7600,ruim,roomy,0.0,0.0,neutral
7601,produto funciona,product works,0.0,0.0,neutral
7602,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7603,satisfeito,pleased,0.5,1.0,positive
7604,recebi produto,I received product,0.0,0.0,neutral
7605,otimo,great,0.8,0.75,positive
7606,produto entregue,product delivered,0.0,0.0,neutral
7607,nao gostei,did not like,0.0,0.0,neutral
7608,top,top,0.5,0.5,positive
7609,ótimo extensor lápis,great pencil extender,0.8,0.75,positive
7610,produto bom,good product,0.7,0.6000000000000001,positive
7611,produto incorreto,incorrect product,0.0,0.0,neutral
7612,recomendo,I recommend,0.0,0.0,neutral
7613,faltou produto,missing product,-0.2,0.05,negative
7614,recomento,I recommend,0.0,0.0,neutral
7615,entrega rápida,fast delivery,0.2,0.6,neutral
7616,entrega rapida,fast delivery,0.2,0.6,neutral
7617,recomendo loja produt,I recommend product store,0.0,0.0,neutral
7618,atrasado defeito,late defect,-0.3,0.6,negative
7619,ótimo,excellent,1.0,1.0,positive
7620,recomendo,I recommend,0.0,0.0,neutral
7621,ótimo,excellent,1.0,1.0,positive
7622,excelente loja,excellent store,1.0,1.0,positive
7623,naorecebi encomenda,I didn't receive order,0.0,0.0,neutral
7624,produto excelente,excellent product,1.0,1.0,positive
7625,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7626,excelente,great,0.8,0.75,positive
7627,cortina perfeita,perfect curtain,1.0,1.0,positive
7628,,,,,0
7629,jogo lencol,game sheet,-0.4,0.4,negative
7630,ótimo,excellent,1.0,1.0,positive
7631,produto maravilhoso,wonderful product,1.0,1.0,positive
7632,ótimo,excellent,1.0,1.0,positive
7633,recebi produto,I received product,0.0,0.0,neutral
7634,gostei,I liked,0.6,0.8,positive
7635,perfeito,Perfect,1.0,1.0,positive
7636,excelente,great,0.8,0.75,positive
7637,otimo,great,0.8,0.75,positive
7638,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7639,ótima,excellent,1.0,1.0,positive
7640,show,show,0.0,0.0,neutral
7641,nota loja,store note,0.0,0.0,neutral
7642,bom,bom,0.4,0.0,positive
7643,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7644,excelente,great,0.8,0.75,positive
7645,horrível,horrible,-1.0,1.0,negative
7646,recomendo,I recommend,0.0,0.0,neutral
7647,cliente super insatisfeit,super dissatisfied customer,0.3333333333333333,0.6666666666666666,positive
7648,vem defeito,comes defect,0.0,0.0,neutral
7649,recomendo,I recommend,0.0,0.0,neutral
7650,,,,,0
7651,satisfeito,pleased,0.5,1.0,positive
7652,kit abstem pare beber,abstain stop drinking kit,0.0,0.0,neutral
7653,otimo,great,0.8,0.75,positive
7654,providências lannister,Lannister Arrangements,0.0,0.0,neutral
7655,,,,,0
7656,adorei produto,I loved the product,0.7,0.8,positive
7657,otimo,great,0.8,0.75,positive
7658,bom,bom,0.4,0.0,positive
7659,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7660,cancelaram compra,canceled purchase,0.0,0.0,neutral
7661,entrega rápida,fast delivery,0.2,0.6,neutral
7662,perfeito,Perfect,1.0,1.0,positive
7663,excelente,great,0.8,0.75,positive
7664,demora,delay,0.0,0.0,neutral
7665,bom,bom,0.4,0.0,positive
7666,ruim,roomy,0.0,0.0,neutral
7667,produto ok,ok product,0.5,0.5,positive
7668,ok,ok,0.5,0.5,positive
7669,ok,ok,0.5,0.5,positive
7670,rápido confiável,fast reliable,0.2,0.6,neutral
7671,ótimo,excellent,1.0,1.0,positive
7672,faca,make,0.0,0.0,neutral
7673,péssimo,terrible,-1.0,1.0,negative
7674,recomendo porém,I recommend however,0.0,0.0,neutral
7675,positiva,positive,0.22727272727272727,0.5454545454545454,neutral
7676,reclamcao,reclamcao,0.0,0.0,neutral
7677,produto proximo vencer,next product expires,0.0,0.0,neutral
7678,bom,bom,0.4,0.0,positive
7679,maravilhosa,Wonderful,1.0,1.0,positive
7680,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
7681,ótima,excellent,1.0,1.0,positive
7682,entrega prazo,delivery deadline,0.0,0.0,neutral
7683,parabéns,Happy birthday,0.8,1.0,positive
7684,tudo perfeito nota,everything perfect note,1.0,1.0,positive
7685,sensacional,sensational,0.6666666666666666,0.6666666666666666,positive
7686,super indico,super indica,0.3333333333333333,0.6666666666666666,positive
7687,super recomendo americana,I highly recommend Americana,0.16,0.5399999999999999,neutral
7688,otimo,great,0.8,0.75,positive
7689,recomento,I recommend,0.0,0.0,neutral
7690,,,,,0
7691,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7692,gato lebre,lebre cat,0.0,0.0,neutral
7693,recomendo,I recommend,0.0,0.0,neutral
7694,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7695,compre loja,buy store,0.0,0.0,neutral
7696,produto defeito,defect product,0.0,0.0,neutral
7697,bom,bom,0.4,0.0,positive
7698,defeito menos dias,defect less days,-0.16666666666666666,0.06666666666666667,negative
7699,excelente,great,0.8,0.75,positive
7700,ótima,excellent,1.0,1.0,positive
7701,produto ótimo,great product,0.8,0.75,positive
7702,médio,average,-0.15,0.39999999999999997,negative
7703,ótimo,excellent,1.0,1.0,positive
7704,produto defeito,defect product,0.0,0.0,neutral
7705,vendedor atencioso,attentive seller,0.4,0.9,positive
7706,ok,ok,0.5,0.5,positive
7707,partes,parts,0.0,0.0,neutral
7708,rebotec,rebotec,0.0,0.0,neutral
7709,otima,kidnaps,0.0,0.0,neutral
7710,excelente,great,0.8,0.75,positive
7711,produto nao funciona,product does not work,0.0,0.0,neutral
7712,otimoa,otimo,0.0,0.0,neutral
7713,,,,,0
7714,relogio casio entregue,casio watch delivered,0.0,0.0,neutral
7715,tesoura,scissors,0.0,0.0,neutral
7716,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7717,recebi veio perfeito,I received it came perfect,1.0,1.0,positive
7718,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7719,ótimo,excellent,1.0,1.0,positive
7720,excelente,great,0.8,0.75,positive
7721,recomendo,I recommend,0.0,0.0,neutral
7722,revomendo,by revising,0.0,0.0,neutral
7723,modelo errado,wrong model,-0.5,0.9,negative
7724,recomendo,I recommend,0.0,0.0,neutral
7725,pedido faltando defeito,order missing defect,-0.2,0.05,negative
7726,excelente produto,excellent product,1.0,1.0,positive
7727,adesivo otimo,great sticker,0.8,0.75,positive
7728,cumpre anuncia,complies announces,0.0,0.0,neutral
7729,cortina,cortina,0.0,0.0,neutral
7730,bom,bom,0.4,0.0,positive
7731,,,,,0
7732,otimo,great,0.8,0.75,positive
7733,vieram parafusos,screws came,0.0,0.0,neutral
7734,ótimo,excellent,1.0,1.0,positive
7735,entrega prazo,delivery deadline,0.0,0.0,neutral
7736,atenção,Warning,0.0,0.0,neutral
7737,ótima loja,great store,0.8,0.75,positive
7738,ótima,excellent,1.0,1.0,positive
7739,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
7740,cumpriu prazo,met deadline,0.0,0.0,neutral
7741,otimo,great,0.8,0.75,positive
7742,otimo produto,great product,0.8,0.75,positive
7743,comprei recebi,bought received,0.0,0.0,neutral
7744,super recomendo otima,super recommend great,0.5666666666666667,0.7083333333333333,positive
7745,,,,,0
7746,entregue antes prazo,delivered before deadline,0.0,0.0,neutral
7747,confiável,reliable,0.0,0.0,neutral
7748,recomendo,I recommend,0.0,0.0,neutral
7749,excelente,great,0.8,0.75,positive
7750,ainda recebi produt,I still received product,0.0,0.0,neutral
7751,ótima,excellent,1.0,1.0,positive
7752,toalheiro,Towel rack,0.0,0.0,neutral
7753,bom,bom,0.4,0.0,positive
7754,conforme anúncio,as advertised,0.0,0.0,neutral
7755,recomendo,I recommend,0.0,0.0,neutral
7756,rapida entrega,quick delivery,0.3333333333333333,0.5,positive
7757,adorei,I loved it,0.7,0.8,positive
7758,excelentes,excellent,1.0,1.0,positive
7759,ótimo procuto,great product,0.8,0.75,positive
7760,recomendo,I recommend,0.0,0.0,neutral
7761,recomendo,I recommend,0.0,0.0,neutral
7762,,,,,0
7763,pior possível,worst possible,-0.5,1.0,negative
7764,conjunto panelas,cookware set,0.0,0.0,neutral
7765,produto entregue,product delivered,0.0,0.0,neutral
7766,recomendo,I recommend,0.0,0.0,neutral
7767,bom,bom,0.4,0.0,positive
7768,ótimo,excellent,1.0,1.0,positive
7769,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7770,recomendo certeza,I definitely recommend,0.0,0.5,neutral
7771,otimo,great,0.8,0.75,positive
7772,bom,bom,0.4,0.0,positive
7773,recomendo,I recommend,0.0,0.0,neutral
7774,perfeito,Perfect,1.0,1.0,positive
7775,bom,bom,0.4,0.0,positive
7776,ruim,roomy,0.0,0.0,neutral
7777,ótimo,excellent,1.0,1.0,positive
7778,bom,bom,0.4,0.0,positive
7779,preço x qualidade,price x quality,0.0,0.0,neutral
7780,bom,bom,0.4,0.0,positive
7781,fruteira linda,beautiful fruit bowl,0.85,1.0,positive
7782,recomendo,I recommend,0.0,0.0,neutral
7783,bom,bom,0.4,0.0,positive
7784,sensacional recomendo,sensational recommend,0.6666666666666666,0.6666666666666666,positive
7785,recomendo,I recommend,0.0,0.0,neutral
7786,preciso ajuda,I need help,0.0,0.0,neutral
7787,genial,genial,0.0,0.0,neutral
7788,recomendo,I recommend,0.0,0.0,neutral
7789,ótima,excellent,1.0,1.0,positive
7790,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7791,bom,bom,0.4,0.0,positive
7792,excelente,great,0.8,0.75,positive
7793,,,,,0
7794,otimo,great,0.8,0.75,positive
7795,recomendo todos,I recommend everyone,0.0,0.0,neutral
7796,boa,boa,0.4,0.0,positive
7797,tudo certo,all right,0.2857142857142857,0.5357142857142857,neutral
7798,produto ainda chegou,product still arrived,0.0,0.0,neutral
7799,bom,bom,0.4,0.0,positive
7800,regular,regular,0.0,0.07692307692307693,neutral
7801,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7802,produto nao entregue,product not delivered,0.0,0.0,neutral
7803,atrasado,late,-0.3,0.6,negative
7804,péssimo,terrible,-1.0,1.0,negative
7805,otimo,great,0.8,0.75,positive
7806,rápido,fast,0.2,0.6,neutral
7807,entrega pontual,on time delivery,0.0,0.0,neutral
7808,qto baratheon sim,qto baratheon sim,0.0,0.0,neutral
7809,satisfeita,satisfied,0.5,1.0,positive
7810,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7811,questionamento,questioning,0.0,0.0,neutral
7812,excelente,great,0.8,0.75,positive
7813,prazo entrega,delivery time,0.0,0.0,neutral
7814,perfeito,Perfect,1.0,1.0,positive
7815,sombrite,shade,0.0,0.0,neutral
7816,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7817,recomendo,I recommend,0.0,0.0,neutral
7818,otimo produto,great product,0.8,0.75,positive
7819,entrega errada,wrong delivery,-0.5,0.9,negative
7820,super indico,super indica,0.3333333333333333,0.6666666666666666,positive
7821,recomendo,I recommend,0.0,0.0,neutral
7822,recomendo,I recommend,0.0,0.0,neutral
7823,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7824,bom entrega,good delivery,0.7,0.6000000000000001,positive
7825,bom,bom,0.4,0.0,positive
7826,blend cada dia,blend every day,0.0,0.0,neutral
7827,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7828,vale pena,worth it,0.3,0.1,positive
7829,bom,bom,0.4,0.0,positive
7830,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7831,ótimo produto,great product,0.8,0.75,positive
7832,recomendo,I recommend,0.0,0.0,neutral
7833,adorei,I loved it,0.7,0.8,positive
7834,bom,bom,0.4,0.0,positive
7835,tudo ok,everything is OK,0.5,0.5,positive
7836,péssimo vendedor,bad seller,-0.6999999999999998,0.6666666666666666,negative
7837,recomendo,I recommend,0.0,0.0,neutral
7838,boa,boa,0.4,0.0,positive
7839,boa,boa,0.4,0.0,positive
7840,boa qualidade,good quality,0.7,0.6000000000000001,positive
7841,melhorar embalagem,improve packaging,0.0,0.0,neutral
7842,bom,bom,0.4,0.0,positive
7843,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7844,recomendo,I recommend,0.0,0.0,neutral
7845,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
7846,péssimo,terrible,-1.0,1.0,negative
7847,ótimo produto,great product,0.8,0.75,positive
7848,recomendo sim,yes I recommend,0.0,0.0,neutral
7849,lustre duplo aramado,double wire chandelier,0.0,0.0,neutral
7850,excelente,great,0.8,0.75,positive
7851,recomenndo,I recommend,0.0,0.0,neutral
7852,péssimo,terrible,-1.0,1.0,negative
7853,ótimo produto,great product,0.8,0.75,positive
7854,bom,bom,0.4,0.0,positive
7855,exelente,excellent,1.0,1.0,positive
7856,pedido incompleto,incomplete order,0.0,0.0,neutral
7857,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7858,recomendo,I recommend,0.0,0.0,neutral
7859,vem instruções,comes instructions,0.0,0.0,neutral
7860,recomendo,I recommend,0.0,0.0,neutral
7861,excelente produto,excellent product,1.0,1.0,positive
7862,loja correta,correct store,0.0,0.0,neutral
7863,produtos sóenviaram,products only sent,0.0,1.0,neutral
7864,segunda compra faço,second purchase I make,0.0,0.0,neutral
7865,veio faltando mercadoria,came missing merchandise,-0.2,0.05,negative
7866,ótima,excellent,1.0,1.0,positive
7867,ok,ok,0.5,0.5,positive
7868,pedido incompleto,incomplete order,0.0,0.0,neutral
7869,recomento,I recommend,0.0,0.0,neutral
7870,bom acabamento recomendo,good finish recommend,0.7,0.6000000000000001,positive
7871,recomendo,I recommend,0.0,0.0,neutral
7872,maravilhoso,amazing,0.6000000000000001,0.9,positive
7873,ainda recebi,I still received,0.0,0.0,neutral
7874,atendente necessidades,attendant needs,0.2,0.4,neutral
7875,pessima,bad,-0.6999999999999998,0.6666666666666666,negative
7876,recebi produto,I received product,0.0,0.0,neutral
7877,recomendo,I recommend,0.0,0.0,neutral
7878,avaliação loja,store review,0.0,0.0,neutral
7879,veio tudo certinho,everything came right,0.2857142857142857,0.5357142857142857,neutral
7880,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7881,bom atendimento,good service,0.7,0.6000000000000001,positive
7882,entregue,delivered,0.0,0.0,neutral
7883,bom,bom,0.4,0.0,positive
7884,produto site,product website,0.0,0.0,neutral
7885,ótimo,excellent,1.0,1.0,positive
7886,bia,bia,0.0,0.0,neutral
7887,excelente,great,0.8,0.75,positive
7888,otimo,great,0.8,0.75,positive
7889,recomendo loja,recommend store,0.0,0.0,neutral
7890,gostei,I liked,0.6,0.8,positive
7891,cumpriu prazo,met deadline,0.0,0.0,neutral
7892,éntrega super rápida,super fast delivery,0.26666666666666666,0.6333333333333333,neutral
7893,otimo,great,0.8,0.75,positive
7894,erro entrega,delivery error,0.0,0.0,neutral
7895,otimo,great,0.8,0.75,positive
7896,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7897,nota,use,0.0,0.0,neutral
7898,super recomendado,highly recommended,0.16,0.5399999999999999,neutral
7899,bebê conforto,comfort baby,0.0,0.0,neutral
7900,recomendo,I recommend,0.0,0.0,neutral
7901,boa,boa,0.4,0.0,positive
7902,entrega super rapida,super fast delivery,0.26666666666666666,0.6333333333333333,neutral
7903,recomendo,I recommend,0.0,0.0,neutral
7904,capa cadeirinha bebê carr,baby car seat cover,0.0,0.0,neutral
7905,bom,bom,0.4,0.0,positive
7906,recomendo claro,I recommend it of course,0.0,0.0,neutral
7907,atraso entrega,delay delivery,0.0,0.0,neutral
7908,bom,bom,0.4,0.0,positive
7909,otimo,great,0.8,0.75,positive
7910,fácil montagem faro,easy headlight assembly,0.43333333333333335,0.8333333333333334,positive
7911,excelente custo benefício,excellent value for money,1.0,1.0,positive
7912,recomendo,I recommend,0.0,0.0,neutral
7913,nota,use,0.0,0.0,neutral
7914,bom,bom,0.4,0.0,positive
7915,recomendo,I recommend,0.0,0.0,neutral
7916,ótimo produto,great product,0.8,0.75,positive
7917,bom,bom,0.4,0.0,positive
7918,produto avariado,damaged product,0.0,0.0,neutral
7919,nao recebemos,we do not receive,0.0,0.0,neutral
7920,péssima,bad,-0.6999999999999998,0.6666666666666666,negative
7921,avaliando,assessing,0.0,0.0,neutral
7922,produto recebido,product received,0.0,0.0,neutral
7923,show,show,0.0,0.0,neutral
7924,atraso entrega,delay delivery,0.0,0.0,neutral
7925,amei,loved it,0.7,0.8,positive
7926,entrega incompleta,incomplete delivery,0.0,0.0,neutral
7927,recebi bem antes prazo,I received well before deadline,0.0,0.0,neutral
7928,recebi produto,I received product,0.0,0.0,neutral
7929,,,,,0
7930,rapidinho,quickly,0.3333333333333333,0.5,positive
7931,recomendo,I recommend,0.0,0.0,neutral
7932,ótimo,excellent,1.0,1.0,positive
7933,ruim produto incorreto,bad incorrect product,-0.6999999999999998,0.6666666666666666,negative
7934,excelente,great,0.8,0.75,positive
7935,otima,kidnaps,0.0,0.0,neutral
7936,recebi produto,I received product,0.0,0.0,neutral
7937,super recomendo,highly recommend,0.16,0.5399999999999999,neutral
7938,show comparado preç,show compared price,0.0,0.0,neutral
7939,rapidez,speed,0.0,0.0,neutral
7940,faltou produto,missing product,-0.2,0.05,negative
7941,bom produto,good product,0.7,0.6000000000000001,positive
